Simulation_Number,T0,T1,Percentage_Change,Class
3901,1,0.989036756,-0.011,Volatility
3902,1,0.993850917,-0.0061,Volatility
3903,1,1.011223271,0.0112,Volatility
3904,1,1.009317524,0.0093,Volatility
3905,1,0.987006745,-0.013,Volatility
3906,1,1.007630104,0.0076,Volatility
3907,1,0.997071331,-0.0029,Volatility
3908,1,1.007484553,0.0075,Volatility
3909,1,0.994553466,-0.0054,Volatility
3910,1,0.996005517,-0.004,Volatility
3911,1,0.998791667,-0.0012,Volatility
3912,1,1.012722423,0.0127,Volatility
3913,1,1.000037435,0,Volatility
3914,1,1.013861779,0.0139,Volatility
3915,1,1.017658046,0.0177,Volatility
3916,1,1.000303598,0.0003,Volatility
3917,1,1.012208236,0.0122,Volatility
3918,1,0.99689539,-0.0031,Volatility
3919,1,1.016434126,0.0164,Volatility
3920,1,1.015558134,0.0156,Volatility
3921,1,1.005004795,0.005,Volatility
3922,1,0.994135558,-0.0059,Volatility
3923,1,1.000144476,0.0001,Volatility
3924,1,0.988492974,-0.0115,Volatility
3925,1,0.995800848,-0.0042,Volatility
3926,1,0.98993416,-0.0101,Volatility
3927,1,0.988380187,-0.0116,Volatility
3928,1,1.004357907,0.0044,Volatility
3929,1,0.991299823,-0.0087,Volatility
3930,1,1.000218637,0.0002,Volatility
3931,1,0.991658284,-0.0083,Volatility
3932,1,1.003962302,0.004,Volatility
3933,1,1.010259905,0.0103,Volatility
3934,1,1.00233412,0.0023,Volatility
3935,1,0.999498092,-0.0005,Volatility
3936,1,0.99796862,-0.002,Volatility
3937,1,0.991074949,-0.0089,Volatility
3938,1,1.002154242,0.0022,Volatility
3939,1,1.013525611,0.0135,Volatility
3940,1,1.016978274,0.017,Volatility
3941,1,1.011133643,0.0111,Volatility
3942,1,0.993430711,-0.0066,Volatility
3943,1,0.985479198,-0.0145,Volatility
3944,1,1.004528865,0.0045,Volatility
3945,1,1.000455727,0.0005,Volatility
3946,1,1.00049486,0.0005,Volatility
3947,1,1.014293093,0.0143,Volatility
3948,1,1.000142637,0.0001,Volatility
3949,1,1.006790094,0.0068,Volatility
3950,1,0.976487625,-0.0235,Volatility
3951,1,0.986714184,-0.0133,Volatility
3952,1,0.990332705,-0.0097,Volatility
3953,1,0.99295351,-0.007,Volatility
3954,1,0.999836503,-0.0002,Volatility
3955,1,1.000240417,0.0002,Volatility
3956,1,0.998015389,-0.002,Volatility
3957,1,1.010599458,0.0106,Volatility
3958,1,0.994588251,-0.0054,Volatility
3959,1,1.008432999,0.0084,Volatility
3960,1,1.007244589,0.0072,Volatility
3961,1,1.010239654,0.0102,Volatility
3962,1,1.000703506,0.0007,Volatility
3963,1,1.014752487,0.0148,Volatility
3964,1,1.005582859,0.0056,Volatility
3965,1,1.011064056,0.0111,Volatility
3966,1,1.006890536,0.0069,Volatility
3967,1,1.006370567,0.0064,Volatility
3968,1,1.027213985,0.0272,Volatility
3969,1,0.989757459,-0.0102,Volatility
3970,1,0.996557801,-0.0034,Volatility
3971,1,0.998050087,-0.0019,Volatility
3972,1,1.007955605,0.008,Volatility
3973,1,0.991060078,-0.0089,Volatility
3974,1,0.986614886,-0.0134,Volatility
3975,1,0.982209132,-0.0178,Volatility
3976,1,0.999604417,-0.0004,Volatility
3977,1,0.999198926,-0.0008,Volatility
3978,1,0.982045323,-0.018,Volatility
3979,1,0.994832419,-0.0052,Volatility
3980,1,0.972676167,-0.0273,Volatility
3981,1,1.00812518,0.0081,Volatility
3982,1,0.997346371,-0.0027,Volatility
3983,1,1.010637556,0.0106,Volatility
3984,1,1.004078972,0.0041,Volatility
3985,1,1.008642642,0.0086,Volatility
3986,1,0.99829992,-0.0017,Volatility
3987,1,1.007984829,0.008,Volatility
3988,1,1.006370122,0.0064,Volatility
3989,1,0.985557721,-0.0144,Volatility
3990,1,1.000383162,0.0004,Volatility
3991,1,1.008145167,0.0081,Volatility
3992,1,0.975923521,-0.0241,Volatility
3993,1,1.022543966,0.0225,Volatility
3994,1,0.997651191,-0.0023,Volatility
3995,1,1.003865551,0.0039,Volatility
3996,1,0.980614704,-0.0194,Volatility
3997,1,1.004617709,0.0046,Volatility
3998,1,0.99063473,-0.0094,Volatility
3999,1,1.023813594,0.0238,Volatility
4000,1,0.991955133,-0.008,Volatility
4001,1,0.997791767,-0.0022,Volatility
4002,1,0.982706137,-0.0173,Volatility
4003,1,0.991214692,-0.0088,Volatility
4004,1,0.985165518,-0.0148,Volatility
4005,1,1.005953135,0.006,Volatility
4006,1,0.992034725,-0.008,Volatility
4007,1,1.021870933,0.0219,Volatility
4008,1,0.99865881,-0.0013,Volatility
4009,1,1.000709901,0.0007,Volatility
4010,1,0.992740309,-0.0073,Volatility
4011,1,0.999688892,-0.0003,Volatility
4012,1,0.989218432,-0.0108,Volatility
4013,1,1.010576594,0.0106,Volatility
4014,1,0.990051181,-0.0099,Volatility
4015,1,1.012092535,0.0121,Volatility
4016,1,0.981351629,-0.0186,Volatility
4017,1,0.997828715,-0.0022,Volatility
4018,1,1.014702208,0.0147,Volatility
4019,1,1.010488848,0.0105,Volatility
4020,1,0.990285501,-0.0097,Volatility
4021,1,1.005727171,0.0057,Volatility
4022,1,1.006578063,0.0066,Volatility
4023,1,1.015611261,0.0156,Volatility
4024,1,0.990410397,-0.0096,Volatility
4025,1,0.984594939,-0.0154,Volatility
4026,1,0.985982635,-0.014,Volatility
4027,1,0.987768861,-0.0122,Volatility
4028,1,1.003836821,0.0038,Volatility
4029,1,1.012884249,0.0129,Volatility
4030,1,0.994221225,-0.0058,Volatility
4031,1,1.001330539,0.0013,Volatility
4032,1,1.002850229,0.0029,Volatility
4033,1,1.003189605,0.0032,Volatility
4034,1,0.996214586,-0.0038,Volatility
4035,1,1.002265162,0.0023,Volatility
4036,1,0.997723933,-0.0023,Volatility
4037,1,0.99421471,-0.0058,Volatility
4038,1,1.001174857,0.0012,Volatility
4039,1,0.993389939,-0.0066,Volatility
4040,1,1.00764745,0.0076,Volatility
4041,1,0.999538995,-0.0005,Volatility
4042,1,1.015964374,0.016,Volatility
4043,1,0.995785028,-0.0042,Volatility
4044,1,0.998052426,-0.0019,Volatility
4045,1,0.995597198,-0.0044,Volatility
4046,1,1.0056425,0.0056,Volatility
4047,1,1.011281914,0.0113,Volatility
4048,1,0.976351625,-0.0236,Volatility
4049,1,1.011422163,0.0114,Volatility
4050,1,1.018289338,0.0183,Volatility
4051,1,1.017541961,0.0175,Volatility
4052,1,0.992688712,-0.0073,Volatility
4053,1,1.003236564,0.0032,Volatility
4054,1,0.992029269,-0.008,Volatility
4055,1,0.997011375,-0.003,Volatility
4056,1,0.985296915,-0.0147,Volatility
4057,1,1.013276378,0.0133,Volatility
4058,1,0.995029414,-0.005,Volatility
4059,1,1.010249476,0.0102,Volatility
4060,1,1.025623815,0.0256,Volatility
4061,1,0.986840886,-0.0132,Volatility
4062,1,1.02211181,0.0221,Volatility
4063,1,0.982882522,-0.0171,Volatility
4064,1,0.994904277,-0.0051,Volatility
4065,1,1.009164363,0.0092,Volatility
4066,1,0.986163354,-0.0138,Volatility
4067,1,0.974453028,-0.0255,Volatility
4068,1,1.01120735,0.0112,Volatility
4069,1,0.999256789,-0.0007,Volatility
4070,1,1.012827899,0.0128,Volatility
4071,1,0.984399373,-0.0156,Volatility
4072,1,0.974368598,-0.0256,Volatility
4073,1,0.987875348,-0.0121,Volatility
4074,1,0.994796398,-0.0052,Volatility
4075,1,0.988602513,-0.0114,Volatility
4076,1,0.99990392,-0.0001,Volatility
4077,1,0.998644453,-0.0014,Volatility
4078,1,0.995469865,-0.0045,Volatility
4079,1,0.992958808,-0.007,Volatility
4080,1,0.99400332,-0.006,Volatility
4081,1,1.000325917,0.0003,Volatility
4082,1,0.998838218,-0.0012,Volatility
4083,1,1.003593745,0.0036,Volatility
4084,1,0.97726942,-0.0227,Volatility
4085,1,1.026310836,0.0263,Volatility
4086,1,1.016726204,0.0167,Volatility
4087,1,1.019096058,0.0191,Volatility
4088,1,1.007430785,0.0074,Volatility
4089,1,0.995258157,-0.0047,Volatility
4090,1,0.981220695,-0.0188,Volatility
4091,1,1.000933786,0.0009,Volatility
4092,1,1.020523585,0.0205,Volatility
4093,1,1.001408535,0.0014,Volatility
4094,1,0.991622726,-0.0084,Volatility
4095,1,1.001439043,0.0014,Volatility
4096,1,0.994625138,-0.0054,Volatility
4097,1,0.993639458,-0.0064,Volatility
4098,1,1.007021281,0.007,Volatility
4099,1,1.000361485,0.0004,Volatility
4100,1,0.989507232,-0.0105,Volatility
4101,1,1.002487345,0.0025,Volatility
4102,1,0.999748678,-0.0003,Volatility
4103,1,1.026637443,0.0266,Volatility
4104,1,1.000816469,0.0008,Volatility
4105,1,1.009777928,0.0098,Volatility
4106,1,0.992597184,-0.0074,Volatility
4107,1,0.986078255,-0.0139,Volatility
4108,1,1.014894074,0.0149,Volatility
4109,1,0.993443052,-0.0066,Volatility
4110,1,1.014734749,0.0147,Volatility
4111,1,0.994223032,-0.0058,Volatility
4112,1,1.003904941,0.0039,Volatility
4113,1,1.000421182,0.0004,Volatility
4114,1,0.981836352,-0.0182,Volatility
4115,1,1.021370547,0.0214,Volatility
4116,1,0.997065571,-0.0029,Volatility
4117,1,0.998561817,-0.0014,Volatility
4118,1,0.99833164,-0.0017,Volatility
4119,1,1.012892383,0.0129,Volatility
4120,1,1.010894178,0.0109,Volatility
4121,1,0.996701679,-0.0033,Volatility
4122,1,1.020642084,0.0206,Volatility
4123,1,0.992145177,-0.0079,Volatility
4124,1,1.00017211,0.0002,Volatility
4125,1,1.000884345,0.0009,Volatility
4126,1,0.997013491,-0.003,Volatility
4127,1,1.003063161,0.0031,Volatility
4128,1,1.001113981,0.0011,Volatility
4129,1,0.997336925,-0.0027,Volatility
4130,1,1.000194659,0.0002,Volatility
4131,1,0.99625939,-0.0037,Volatility
4132,1,1.005056234,0.0051,Volatility
4133,1,1.025513251,0.0255,Volatility
4134,1,1.012750929,0.0128,Volatility
4135,1,0.978380015,-0.0216,Volatility
4136,1,1.027754415,0.0278,Volatility
4137,1,1.003052048,0.0031,Volatility
4138,1,0.989577083,-0.0104,Volatility
4139,1,1.003232609,0.0032,Volatility
4140,1,1.000418718,0.0004,Volatility
4141,1,1.017660126,0.0177,Volatility
4142,1,1.012387422,0.0124,Volatility
4143,1,0.984992804,-0.015,Volatility
4144,1,1.022395791,0.0224,Volatility
4145,1,0.99426443,-0.0057,Volatility
4146,1,1.023926167,0.0239,Volatility
4147,1,1.004828864,0.0048,Volatility
4148,1,0.991465089,-0.0085,Volatility
4149,1,1.019826764,0.0198,Volatility
4150,1,1.01504071,0.015,Volatility
4151,1,0.997387192,-0.0026,Volatility
4152,1,0.988308364,-0.0117,Volatility
4153,1,1.001387312,0.0014,Volatility
4154,1,0.995434404,-0.0046,Volatility
4155,1,1.015941267,0.0159,Volatility
4156,1,0.984111559,-0.0159,Volatility
4157,1,1.003258435,0.0033,Volatility
4158,1,0.989757703,-0.0102,Volatility
4159,1,0.98947781,-0.0105,Volatility
4160,1,0.998361837,-0.0016,Volatility
4161,1,0.995736561,-0.0043,Volatility
4162,1,1.006077031,0.0061,Volatility
4163,1,0.981645447,-0.0184,Volatility
4164,1,0.978598336,-0.0214,Volatility
4165,1,1.001022221,0.001,Volatility
4166,1,0.992729228,-0.0073,Volatility
4167,1,1.00010018,0.0001,Volatility
4168,1,1.002057522,0.0021,Volatility
4169,1,0.998109995,-0.0019,Volatility
4170,1,1.014747522,0.0147,Volatility
4171,1,0.98653926,-0.0135,Volatility
4172,1,0.970970054,-0.029,Volatility
4173,1,1.006050487,0.0061,Volatility
4174,1,1.00429744,0.0043,Volatility
4175,1,1.005010203,0.005,Volatility
4176,1,0.995801995,-0.0042,Volatility
4177,1,1.001250304,0.0013,Volatility
4178,1,1.000552446,0.0006,Volatility
4179,1,1.005035235,0.005,Volatility
4180,1,1.008609995,0.0086,Volatility
4181,1,0.999139545,-0.0009,Volatility
4182,1,0.998591408,-0.0014,Volatility
4183,1,0.990324157,-0.0097,Volatility
4184,1,1.011203085,0.0112,Volatility
4185,1,1.00247111,0.0025,Volatility
4186,1,1.003587672,0.0036,Volatility
4187,1,1.003575365,0.0036,Volatility
4188,1,1.001239223,0.0012,Volatility
4189,1,1.000964595,0.001,Volatility
4190,1,0.995740311,-0.0043,Volatility
4191,1,1.006967243,0.007,Volatility
4192,1,1.003155156,0.0032,Volatility
4193,1,1.006064173,0.0061,Volatility
4194,1,1.003116399,0.0031,Volatility
4195,1,0.992136504,-0.0079,Volatility
4196,1,0.996985985,-0.003,Volatility
4197,1,1.012268329,0.0123,Volatility
4198,1,1.001538153,0.0015,Volatility
4199,1,0.986167083,-0.0138,Volatility
4200,1,1.004589391,0.0046,Volatility
4201,1,1.025590918,0.0256,Volatility
4202,1,0.995863921,-0.0041,Volatility
4203,1,1.027758771,0.0278,Volatility
4204,1,1.014767535,0.0148,Volatility
4205,1,0.99948046,-0.0005,Volatility
4206,1,1.010136368,0.0101,Volatility
4207,1,0.999254924,-0.0007,Volatility
4208,1,0.9948581,-0.0051,Volatility
4209,1,0.984726972,-0.0153,Volatility
4210,1,0.988640657,-0.0114,Volatility
4211,1,1.010000757,0.01,Volatility
4212,1,1.007900711,0.0079,Volatility
4213,1,1.009598135,0.0096,Volatility
4214,1,1.022136623,0.0221,Volatility
4215,1,0.998614019,-0.0014,Volatility
4216,1,1.000677522,0.0007,Volatility
4217,1,0.995577211,-0.0044,Volatility
4218,1,1.013302702,0.0133,Volatility
4219,1,0.985919477,-0.0141,Volatility
4220,1,1.02623824,0.0262,Volatility
4221,1,0.996920685,-0.0031,Volatility
4222,1,0.998754254,-0.0012,Volatility
4223,1,0.987100594,-0.0129,Volatility
4224,1,0.991163906,-0.0088,Volatility
4225,1,1.010148183,0.0101,Volatility
4226,1,1.003090823,0.0031,Volatility
4227,1,0.9938572,-0.0061,Volatility
4228,1,1.017854433,0.0179,Volatility
4229,1,0.981657669,-0.0183,Volatility
4230,1,1.003474126,0.0035,Volatility
4231,1,1.008817715,0.0088,Volatility
4232,1,0.994821558,-0.0052,Volatility
4233,1,0.994466065,-0.0055,Volatility
4234,1,1.020255997,0.0203,Volatility
4235,1,0.995108541,-0.0049,Volatility
4236,1,1.012811574,0.0128,Volatility
4237,1,1.00181779,0.0018,Volatility
4238,1,0.998991923,-0.001,Volatility
4239,1,1.001906704,0.0019,Volatility
4240,1,1.003113627,0.0031,Volatility
4241,1,0.979980935,-0.02,Volatility
4242,1,1.001134116,0.0011,Volatility
4243,1,1.005599281,0.0056,Volatility
4244,1,0.999454505,-0.0005,Volatility
4245,1,1.00315764,0.0032,Volatility
4246,1,1.018530577,0.0185,Volatility
4247,1,0.995992652,-0.004,Volatility
4248,1,0.983615817,-0.0164,Volatility
4249,1,1.014690737,0.0147,Volatility
4250,1,1.000142495,0.0001,Volatility
4251,1,0.997439795,-0.0026,Volatility
4252,1,1.012777171,0.0128,Volatility
4253,1,1.018742753,0.0187,Volatility
4254,1,0.99241314,-0.0076,Volatility
4255,1,0.986538594,-0.0135,Volatility
4256,1,0.981862089,-0.0181,Volatility
4257,1,1.016169051,0.0162,Volatility
4258,1,0.993520864,-0.0065,Volatility
4259,1,0.996375118,-0.0036,Volatility
4260,1,0.984198409,-0.0158,Volatility
4261,1,0.997296941,-0.0027,Volatility
4262,1,1.031137979,0.0311,Volatility
4263,1,1.011992101,0.012,Volatility
4264,1,0.992177945,-0.0078,Volatility
4265,1,1.018159931,0.0182,Volatility
4266,1,0.996179847,-0.0038,Volatility
4267,1,0.984889101,-0.0151,Volatility
4268,1,1.029576906,0.0296,Volatility
4269,1,1.005388262,0.0054,Volatility
4270,1,1.010413969,0.0104,Volatility
4271,1,0.999964807,0,Volatility
4272,1,1.006130322,0.0061,Volatility
4273,1,1.000557741,0.0006,Volatility
4274,1,0.98285321,-0.0171,Volatility
4275,1,0.993327476,-0.0067,Volatility
4276,1,1.026271519,0.0263,Volatility
4277,1,1.012149822,0.0121,Volatility
4278,1,1.014609822,0.0146,Volatility
4279,1,1.015610467,0.0156,Volatility
4280,1,0.998081859,-0.0019,Volatility
4281,1,1.001274967,0.0013,Volatility
4282,1,0.976787076,-0.0232,Volatility
4283,1,1.005655905,0.0057,Volatility
4284,1,0.992824873,-0.0072,Volatility
4285,1,1.027227144,0.0272,Volatility
4286,1,1.000245237,0.0002,Volatility
4287,1,1.003052608,0.0031,Volatility
4288,1,0.99127238,-0.0087,Volatility
4289,1,1.008791934,0.0088,Volatility
4290,1,0.998893603,-0.0011,Volatility
4291,1,1.001379028,0.0014,Volatility
4292,1,1.01448934,0.0145,Volatility
4293,1,1.017417315,0.0174,Volatility
4294,1,0.985391812,-0.0146,Volatility
4295,1,0.999939763,-0.0001,Volatility
4296,1,1.007822755,0.0078,Volatility
4297,1,0.997152433,-0.0028,Volatility
4298,1,0.994553959,-0.0054,Volatility
4299,1,0.991255037,-0.0087,Volatility
4300,1,1.000780913,0.0008,Volatility
4301,1,0.996628546,-0.0034,Volatility
4302,1,0.980678363,-0.0193,Volatility
4303,1,0.995199829,-0.0048,Volatility
4304,1,1.019869697,0.0199,Volatility
4305,1,0.987198899,-0.0128,Volatility
4306,1,1.015627109,0.0156,Volatility
4307,1,0.987007611,-0.013,Volatility
4308,1,1.001690633,0.0017,Volatility
4309,1,0.986877409,-0.0131,Volatility
4310,1,1.004950482,0.005,Volatility
4311,1,0.998310396,-0.0017,Volatility
4312,1,1.000301536,0.0003,Volatility
4313,1,1.014791585,0.0148,Volatility
4314,1,0.989527925,-0.0105,Volatility
4315,1,0.989562107,-0.0104,Volatility
4316,1,0.974361994,-0.0256,Volatility
4317,1,0.999390318,-0.0006,Volatility
4318,1,1.002967091,0.003,Volatility
4319,1,1.002697941,0.0027,Volatility
4320,1,1.025818281,0.0258,Volatility
4321,1,0.983899463,-0.0161,Volatility
4322,1,1.001826329,0.0018,Volatility
4323,1,0.991167321,-0.0088,Volatility
4324,1,0.991548487,-0.0085,Volatility
4325,1,1.021745768,0.0217,Volatility
4326,1,0.987984162,-0.012,Volatility
4327,1,1.020714266,0.0207,Volatility
4328,1,0.981960746,-0.018,Volatility
4329,1,0.993057835,-0.0069,Volatility
4330,1,0.987377504,-0.0126,Volatility
4331,1,1.000910526,0.0009,Volatility
4332,1,0.987390586,-0.0126,Volatility
4333,1,1.011161108,0.0112,Volatility
4334,1,0.978807547,-0.0212,Volatility
4335,1,0.978854748,-0.0211,Volatility
4336,1,0.997741185,-0.0023,Volatility
4337,1,0.996356494,-0.0036,Volatility
4338,1,1.004515544,0.0045,Volatility
4339,1,1.00244656,0.0024,Volatility
4340,1,0.991556616,-0.0084,Volatility
4341,1,0.992179726,-0.0078,Volatility
4342,1,0.993044841,-0.007,Volatility
4343,1,0.974453682,-0.0255,Volatility
4344,1,1.005909972,0.0059,Volatility
4345,1,1.004249421,0.0042,Volatility
4346,1,1.020565909,0.0206,Volatility
4347,1,1.002484702,0.0025,Volatility
4348,1,0.990216128,-0.0098,Volatility
4349,1,1.012438141,0.0124,Volatility
4350,1,1.005526383,0.0055,Volatility
4351,1,1.025145045,0.0251,Volatility
4352,1,1.003548955,0.0035,Volatility
4353,1,1.001313898,0.0013,Volatility
4354,1,1.000026854,0,Volatility
4355,1,1.009343689,0.0093,Volatility
4356,1,1.012694067,0.0127,Volatility
4357,1,0.995374591,-0.0046,Volatility
4358,1,1.009213043,0.0092,Volatility
4359,1,0.989109,-0.0109,Volatility
4360,1,1.003151193,0.0032,Volatility
4361,1,1.011203207,0.0112,Volatility
4362,1,1.00067062,0.0007,Volatility
4363,1,0.996914649,-0.0031,Volatility
4364,1,1.003666763,0.0037,Volatility
4365,1,0.99497049,-0.005,Volatility
4366,1,0.991894288,-0.0081,Volatility
4367,1,0.998690019,-0.0013,Volatility
4368,1,0.996853977,-0.0031,Volatility
4369,1,1.001460308,0.0015,Volatility
4370,1,1.004479603,0.0045,Volatility
4371,1,1.00974306,0.0097,Volatility
4372,1,1.006915942,0.0069,Volatility
4373,1,0.989935581,-0.0101,Volatility
4374,1,1.00424286,0.0042,Volatility
4375,1,0.993926134,-0.0061,Volatility
4376,1,1.01155543,0.0116,Volatility
4377,1,0.984989736,-0.015,Volatility
4378,1,1.002231261,0.0022,Volatility
4379,1,1.002758099,0.0028,Volatility
4380,1,0.99573138,-0.0043,Volatility
4381,1,1.003753628,0.0038,Volatility
4382,1,1.001052684,0.0011,Volatility
4383,1,0.977690994,-0.0223,Volatility
4384,1,0.996425449,-0.0036,Volatility
4385,1,1.002204049,0.0022,Volatility
4386,1,1.001363891,0.0014,Volatility
4387,1,1.017217281,0.0172,Volatility
4388,1,0.994497966,-0.0055,Volatility
4389,1,1.007042858,0.007,Volatility
4390,1,1.004277381,0.0043,Volatility
4391,1,0.982210815,-0.0178,Volatility
4392,1,1.00099307,0.001,Volatility
4393,1,1.010098574,0.0101,Volatility
4394,1,0.988005988,-0.012,Volatility
4395,1,0.989383371,-0.0106,Volatility
4396,1,0.985808075,-0.0142,Volatility
4397,1,0.995975867,-0.004,Volatility
4398,1,1.008573198,0.0086,Volatility
4399,1,0.989467755,-0.0105,Volatility
4400,1,0.996480792,-0.0035,Volatility
4401,1,1.01089132,0.0109,Volatility
4402,1,1.019588765,0.0196,Volatility
4403,1,0.994078231,-0.0059,Volatility
4404,1,0.997533267,-0.0025,Volatility
4405,1,0.992673595,-0.0073,Volatility
4406,1,1.007454369,0.0075,Volatility
4407,1,1.012149045,0.0121,Volatility
4408,1,0.993583737,-0.0064,Volatility
4409,1,1.00359992,0.0036,Volatility
4410,1,1.01271112,0.0127,Volatility
4411,1,0.993939504,-0.0061,Volatility
4412,1,0.989410059,-0.0106,Volatility
4413,1,1.004882001,0.0049,Volatility
4414,1,1.009243907,0.0092,Volatility
4415,1,1.010106909,0.0101,Volatility
4416,1,0.997332934,-0.0027,Volatility
4417,1,1.013690806,0.0137,Volatility
4418,1,1.007564439,0.0076,Volatility
4419,1,1.003734082,0.0037,Volatility
4420,1,1.005590295,0.0056,Volatility
4421,1,1.003602936,0.0036,Volatility
4422,1,0.994421668,-0.0056,Volatility
4423,1,0.987371987,-0.0126,Volatility
4424,1,0.997085724,-0.0029,Volatility
