,,,,,,F,MGM,NCLH,KSS,GM,CCL,UAA,GPS,NKE,RCL
Datetime,Year,Month,Day,Hour,Minute,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open
2020-06-30 15:04:00-04:00,2020,06,30,15,04,6.034999847,16.78149986,16.31500053,20.43000031,25.27499962,16.48999977,9.68999958,12.53999996,96.88999939,49.98500061
2020-06-30 15:06:00-04:00,2020,06,30,15,06,6.019999981,16.78499985,16.31500053,20.43000031,25.28000069,16.46999931,9.699999809,12.55500031,96.87000275,49.93999863
2020-06-30 15:08:00-04:00,2020,06,30,15,08,6.033400059,16.78100014,16.33009911,20.44000053,25.28499985,16.48999977,9.704999924,12.53999996,96.94000244,49.95999908
2020-06-30 15:10:00-04:00,2020,06,30,15,10,6.039999962,16.73999977,16.32500076,20.43000031,25.29000092,16.48999977,9.715000153,12.53499985,96.79000092,49.95999908
2020-06-30 15:12:00-04:00,2020,06,30,15,12,6.039999962,16.77499962,16.31999969,20.43499947,25.29999924,16.48999977,9.710000038,12.53999996,96.88999939,49.93999863
2020-06-30 15:14:00-04:00,2020,06,30,15,14,6.039999962,16.80999947,16.36000061,20.48500061,25.3314991,16.54500008,9.729999542,12.56499958,96.94999695,50.02000046
2020-06-30 15:16:00-04:00,2020,06,30,15,16,6.039999962,16.80999947,16.38500023,20.53000069,25.37999916,16.54999924,9.725000381,12.56499958,96.94999695,50.06000137
2020-06-30 15:18:00-04:00,2020,06,30,15,18,6.034999847,16.85000038,16.45009995,20.57999992,25.37000084,16.62000084,9.734999657,12.56999969,96.98000336,50.25329971
2020-06-30 15:20:00-04:00,2020,06,30,15,20,6.039999962,16.87010002,16.45999908,20.64500046,25.37999916,16.67000008,9.774999619,12.63059998,97.05000305,50.36000061
2020-06-30 15:22:00-04:00,2020,06,30,15,22,6.045000076,16.90999985,16.47500038,20.68000031,25.37000084,16.69000053,9.779999733,12.64999962,97.08499908,50.45999908
2020-06-30 15:24:00-04:00,2020,06,30,15,24,6.043600082,16.87999916,16.48999977,20.70999908,25.37999916,16.69000053,9.789999962,12.64000034,97.21499634,50.47000122
2020-06-30 15:26:00-04:00,2020,06,30,15,26,6.050000191,16.83670044,16.45999908,20.64500046,25.3409996,16.62999916,9.774999619,12.60999966,97.18499756,50.38499832
2020-06-30 15:28:00-04:00,2020,06,30,15,28,6.050000191,16.86499977,16.49309921,20.67000008,25.37000084,16.63999939,9.795000076,12.625,97.26000214,50.40999985
2020-06-30 15:30:00-04:00,2020,06,30,15,30,6.045000076,16.84499931,16.48500061,20.64999962,25.32999992,16.60000038,9.784999847,12.61499977,97.26000214,50.33000183
2020-06-30 15:32:00-04:00,2020,06,30,15,32,6.050000191,16.91550064,16.54000092,20.71999931,25.38999939,16.67000008,9.795000076,12.66499996,97.41999817,50.55899811
2020-06-30 15:34:00-04:00,2020,06,30,15,34,6.045000076,16.90990067,16.53499985,20.72999954,25.38999939,16.68000031,9.77009964,12.64999962,97.44000244,50.65999985
2020-06-30 15:36:00-04:00,2020,06,30,15,36,6.039999962,16.87999916,16.50499916,20.70000076,25.38730049,16.63500023,9.744999886,12.67000008,97.55500031,50.50999832
2020-06-30 15:38:00-04:00,2020,06,30,15,38,6.045000076,16.87999916,16.52000046,20.72500038,25.37999916,16.63470078,9.725000381,12.67249966,97.55000305,50.52000046
2020-06-30 15:40:00-04:00,2020,06,30,15,40,6.045000076,16.87999916,16.5,20.73999977,25.35000038,16.625,9.720000267,12.66499996,97.54000092,50.41999817
2020-06-30 15:42:00-04:00,2020,06,30,15,42,6.045000076,16.88999939,16.48999977,20.76499939,25.32999992,16.63500023,9.699999809,12.65999985,97.47000122,50.41999817
2020-06-30 15:44:00-04:00,2020,06,30,15,44,6.045000076,16.87000084,16.47999954,20.71999931,25.31999969,16.59889984,9.659999847,12.64000034,97.36000061,50.29999924
2020-06-30 15:46:00-04:00,2020,06,30,15,46,6.050000191,16.87999916,16.5,20.76000023,25.34499931,16.59000015,9.675000191,12.66499996,97.69000244,50.38000107
2020-06-30 15:48:00-04:00,2020,06,30,15,48,6.045000076,16.85000038,16.48999977,20.72999954,25.29019928,16.55999947,9.664999962,12.64000034,97.66999817,50.25
2020-06-30 15:50:00-04:00,2020,06,30,15,50,6.050000191,16.86000061,16.47999954,20.78000069,25.28000069,16.54000092,9.710000038,12.68000031,97.81999969,50.31999969
2020-06-30 15:52:00-04:00,2020,06,30,15,52,6.070000172,16.89999962,16.52499962,20.82500076,25.30500031,16.61000061,9.734999657,12.71500015,98.05000305,50.52000046
2020-06-30 15:54:00-04:00,2020,06,30,15,54,6.079999924,16.88500023,16.52000046,20.84000015,25.33499908,16.56999969,9.760000229,12.73499966,98.21499634,50.50999832
2020-06-30 15:56:00-04:00,2020,06,30,15,56,6.070000172,16.82999992,16.47999954,20.79500008,25.31500053,16.45000076,9.744999886,12.66499996,98.15000153,50.38000107
2020-06-30 15:58:00-04:00,2020,06,30,15,58,6.074999809,16.79999924,16.45999908,20.75499916,25.29000092,16.43000031,9.75,12.64000034,98.16000366,50.33000183
2020-07-01 09:30:00-04:00,2020,07,01,09,30,6.099999905,16.95000076,16.93000031,20.87999916,25.29999924,16.94000053,9.680000305,12.51000023,98.5,51.99000168
2020-07-01 09:32:00-04:00,2020,07,01,09,32,6.099999905,16.95000076,16.93000031,20.87999916,25.29999924,16.94000053,9.680000305,12.51000023,98.5,51.99000168
2020-07-01 09:34:00-04:00,2020,07,01,09,34,6.119999886,17.52000046,17.51499939,21.37999916,25.27499962,17.37999916,9.850000381,12.73999977,98.47499847,54.40999985
2020-07-01 09:36:00-04:00,2020,07,01,09,36,6.125,17.47999954,17.70000076,21.38500023,25.62999916,17.59000015,9.880000114,12.72999954,98.5286026,55.27000046
2020-07-01 09:38:00-04:00,2020,07,01,09,38,6.150000095,17.64999962,17.96890068,21.70400047,25.83499908,17.73999977,9.949999809,12.92500019,98.34999847,55.42770004
2020-07-01 09:40:00-04:00,2020,07,01,09,40,6.105000019,17.54000092,17.84499931,21.38999939,25.62999916,17.54999924,9.854999542,12.84000015,98.22000122,54.77000046
2020-07-01 09:42:00-04:00,2020,07,01,09,42,6.150000095,17.55999947,18.07069969,21.53000069,25.69499969,17.69499969,9.94659996,12.92010021,98.41500092,55.11000061
2020-07-01 09:44:00-04:00,2020,07,01,09,44,6.155600071,17.60000038,18.12999916,21.5223999,25.65500069,17.69000053,9.909999847,12.89999962,98.33999634,55.31999969
2020-07-01 09:46:00-04:00,2020,07,01,09,46,6.167200089,17.57999992,17.96500015,21.56010056,25.66500092,17.58499908,9.909999847,12.89999962,98.12999725,55.06000137
2020-07-01 09:48:00-04:00,2020,07,01,09,48,6.159999847,17.53499985,17.89999962,21.68000031,25.64999962,17.55999947,9.949999809,12.97500038,97.97000122,54.84000015
2020-07-01 09:50:00-04:00,2020,07,01,09,50,6.15350008,17.48920059,17.72999954,21.62000084,25.67000008,17.37999916,9.929300308,12.97999954,97.94000244,54.51499939
2020-07-01 09:52:00-04:00,2020,07,01,09,52,6.152800083,17.51000023,17.80999947,21.65999985,25.67000008,17.41990089,9.960000038,13.02000046,97.94259644,54.63499832
2020-07-01 09:54:00-04:00,2020,07,01,09,54,6.135000229,17.44350052,17.69000053,21.54999924,25.65999985,17.28000069,9.920000076,13,97.63500214,54.25
2020-07-01 09:56:00-04:00,2020,07,01,09,56,6.112800121,17.37000084,17.55999947,21.31999969,25.60499954,17.21999931,9.869999886,12.99989986,97.69999695,54.07619858
2020-07-01 09:58:00-04:00,2020,07,01,09,58,6.099999905,17.25699997,17.48999977,21.26000023,25.60000038,17.10000038,9.859999657,12.93999958,97.66000366,53.72190094
2020-07-01 10:00:00-04:00,2020,07,01,10,00,6.110000134,17.30999947,17.56999969,21.27000046,25.65999985,17.19000053,9.859999657,12.97999954,97.79000092,53.74000168
2020-07-01 10:02:00-04:00,2020,07,01,10,02,6.139999866,17.38999939,17.82390022,21.37999916,25.82999992,17.33699989,9.840000153,13.06000042,98.02999878,54.27009964
2020-07-01 10:04:00-04:00,2020,07,01,10,04,6.125,17.36499977,17.69109917,21.37000084,25.72999954,17.19000053,9.839900017,13.02999973,97.98000336,53.97999954
2020-07-01 10:06:00-04:00,2020,07,01,10,06,6.104800224,17.34000015,17.53989983,21.29999924,25.68000031,17.03000069,9.81000042,13.01000023,98.05500031,53.71500015
2020-07-01 10:08:00-04:00,2020,07,01,10,08,6.110000134,17.29999924,17.47999954,21.36000061,25.73999977,17.04500008,9.850000381,13.02999973,98.26229858,53.59999847
2020-07-01 10:10:00-04:00,2020,07,01,10,10,6.110000134,17.27000046,17.4598999,21.38999939,25.72999954,17.04310036,9.885000229,13.06999969,98.19000244,53.84999847
2020-07-01 10:12:00-04:00,2020,07,01,10,12,6.125,17.38159943,17.57889938,21.52009964,25.68000031,17.19000053,9.944000244,13.14680004,98.23000336,54.01010132
2020-07-01 10:14:00-04:00,2020,07,01,10,14,6.130000114,17.47999954,17.68000031,21.61000061,25.76000023,17.23999977,9.984999657,13.15999985,98.18000031,54.20999908
2020-07-01 10:16:00-04:00,2020,07,01,10,16,6.149799824,17.5,17.60000038,21.70999908,25.73999977,17.20999908,9.979999542,13.20499992,98.26999664,54.20999908
2020-07-01 10:18:00-04:00,2020,07,01,10,18,6.127200127,17.46500015,17.47999954,21.61000061,25.65999985,17.13999939,9.944999695,13.17000008,98.33999634,53.79579926
2020-07-01 10:20:00-04:00,2020,07,01,10,20,6.125,17.48999977,17.47500038,21.5401001,25.66500092,17.11000061,9.93500042,13.15999985,98.28500366,53.81140137
2020-07-01 10:22:00-04:00,2020,07,01,10,22,6.105000019,17.44000053,17.40500069,21.45000076,25.57999992,17.04389954,9.920000076,13.13500023,98.08999634,53.70619965
2020-07-01 10:24:00-04:00,2020,07,01,10,24,6.106800079,17.36499977,17.28000069,21.36770058,25.54000092,16.94499969,9.899999619,13.11999989,98.04000092,53.32500076
2020-07-01 10:26:00-04:00,2020,07,01,10,26,6.09499979,17.36000061,17.30999947,21.39999962,25.45499992,16.96999931,9.880000114,13.11550045,98.12000275,53.33000183
2020-07-01 10:28:00-04:00,2020,07,01,10,28,6.090000153,17.35000038,17.31999969,21.36000061,25.48999977,17.0401001,9.829999924,13.06000042,98.05999756,53.20999908
2020-07-01 10:30:00-04:00,2020,07,01,10,30,6.090000153,17.34000015,17.33499908,21.43000031,25.51499939,17.11050034,9.857999802,13.11009979,98.20999908,53.22999954
2020-07-01 10:32:00-04:00,2020,07,01,10,32,6.125,17.375,17.41889954,21.49180031,25.53499985,17.19000053,9.890000343,13.14000034,98.33000183,53.47999954
2020-07-01 10:34:00-04:00,2020,07,01,10,34,6.110000134,17.38999939,17.36339951,21.37000084,25.45999908,17.25,9.859999657,13.05000019,98.23999786,53.47999954
2020-07-01 10:36:00-04:00,2020,07,01,10,36,6.090000153,17.23999977,17.17000008,21.29999924,25.32999992,17.11000061,9.779999733,12.97000027,98.10500336,53.02000046
2020-07-01 10:38:00-04:00,2020,07,01,10,38,6.079999924,17.22500038,17.19499969,21.31380081,25.32999992,17.125,9.789999962,12.95160007,98.11000061,53.04000092
2020-07-01 10:40:00-04:00,2020,07,01,10,40,6.09100008,17.22999954,17.13999939,21.34499931,25.28000069,17.09000015,9.819999695,12.97999954,98.19000244,53.09000015
2020-07-01 10:42:00-04:00,2020,07,01,10,42,6.076399803,17.18160057,17.08499908,21.20999908,25.39999962,17.11000061,9.81000042,13,98.19000244,52.84000015
2020-07-01 10:44:00-04:00,2020,07,01,10,44,6.050000191,17.10499954,17.03680038,21.07889938,25.31999969,17.03499985,9.81000042,12.94999981,98.125,52.54999924
2020-07-01 10:46:00-04:00,2020,07,01,10,46,6.057199955,17.01000023,16.94000053,21.06500053,25.29999924,16.88500023,9.819999695,12.97500038,97.97000122,52.36999893
2020-07-01 10:48:00-04:00,2020,07,01,10,48,6.070000172,16.98999977,16.95999908,21.01000023,25.30999947,16.78389931,9.800000191,12.93000031,98.01000214,52.11999893
2020-07-01 10:50:00-04:00,2020,07,01,10,50,6.03000021,16.86000061,16.82999992,20.89999962,25.18000031,16.61000061,9.779999733,12.875,97.79000092,51.75999832
2020-07-01 10:52:00-04:00,2020,07,01,10,52,6.025000095,16.93099976,16.90010071,20.98999977,25.20999908,16.76000023,9.784999847,12.93000031,97.80000305,52.02000046
2020-07-01 10:54:00-04:00,2020,07,01,10,54,6.03000021,16.94000053,16.95999908,20.92000008,25.19000053,16.79000092,9.789999962,12.88010025,97.76000214,52.09000015
2020-07-01 10:56:00-04:00,2020,07,01,10,56,6.034999847,16.94619942,16.98999977,20.93000031,25.17499924,16.83009911,9.81499958,12.88500023,97.81999969,52.11700058
2020-07-01 10:58:00-04:00,2020,07,01,10,58,6.039999962,16.94000053,16.90999985,20.84000015,25.19000053,16.76000023,9.819999695,12.89000034,97.87000275,51.91999817
2020-07-01 11:00:00-04:00,2020,07,01,11,00,6.045000076,17.03000069,17.04999924,20.98999977,25.21999931,16.86000061,9.869999886,12.9282999,98.06999969,52.27999878
2020-07-01 11:02:00-04:00,2020,07,01,11,02,6.027200222,16.90999985,16.93989944,20.88999939,25.22500038,16.77000046,9.840000153,12.84500027,97.91999817,52.00999832
2020-07-01 11:04:00-04:00,2020,07,01,11,04,6.025000095,16.92000008,16.95000076,20.89999962,25.23999977,16.78000069,9.840399742,12.86999989,98.02999878,52
2020-07-01 11:06:00-04:00,2020,07,01,11,06,6.015600204,16.92499924,16.94000053,20.84000015,25.23999977,16.76000023,9.835000038,12.90999985,98.02500153,52.13999939
2020-07-01 11:08:00-04:00,2020,07,01,11,08,6.010000229,16.90500069,16.87269974,20.82999992,25.23130035,16.65999985,9.835000038,12.88000011,97.98000336,51.9598999
2020-07-01 11:10:00-04:00,2020,07,01,11,10,6.014999866,16.95840073,16.95999908,20.79000092,25.26000023,16.74979973,9.840000153,12.88000011,98,52.18500137
2020-07-01 11:12:00-04:00,2020,07,01,11,12,5.987199783,16.86000061,16.82069969,20.64999962,25.18000031,16.62010002,9.789999962,12.80020046,97.72000122,51.83000183
2020-07-01 11:14:00-04:00,2020,07,01,11,14,5.98939991,16.89500046,16.84000015,20.71999931,25.20499992,16.62000084,9.805000305,12.81999969,97.79000092,51.95999908
2020-07-01 11:16:00-04:00,2020,07,01,11,16,6,16.90369987,16.87000084,20.76000023,25.25,16.61499977,9.829999924,12.85999966,97.91999817,51.90370178
2020-07-01 11:18:00-04:00,2020,07,01,11,18,5.96999979,16.81920052,16.7201004,20.61000061,25.17000008,16.44849968,9.770000458,12.77000046,97.70999908,51.18000031
2020-07-01 11:20:00-04:00,2020,07,01,11,20,5.961999893,16.73999977,16.63899994,20.56999969,25.12989998,16.3906002,9.779999733,12.76580048,97.63999939,50.95000076
2020-07-01 11:22:00-04:00,2020,07,01,11,22,5.974999905,16.79999924,16.69050026,20.59000015,25.14999962,16.5,9.779999733,12.73999977,97.58000183,51.13999939
2020-07-01 11:24:00-04:00,2020,07,01,11,24,5.965000153,16.76989937,16.67000008,20.59000015,25.11000061,16.54000092,9.770000458,12.73999977,97.63999939,51.10229874
2020-07-01 11:26:00-04:00,2020,07,01,11,26,5.960000038,16.8010006,16.70499992,20.57999992,25.05999947,16.6012001,9.770000458,12.72999954,97.55000305,51.25999832
2020-07-01 11:28:00-04:00,2020,07,01,11,28,5.965000153,16.78000069,16.75,20.59000015,25.05999947,16.68000031,9.765000343,12.74800014,97.54000092,51.18000031
2020-07-01 11:30:00-04:00,2020,07,01,11,30,5.960000038,16.76000023,16.78000069,20.55500031,25.03000069,16.72200012,9.75,12.68000031,97.26000214,51.34999847
2020-07-01 11:32:00-04:00,2020,07,01,11,32,5.974999905,16.78149986,16.84000015,20.61000061,25.03000069,16.71010017,9.760000229,12.67500019,97.16999817,51.45999908
2020-07-01 11:34:00-04:00,2020,07,01,11,34,5.985000134,16.7784996,16.83009911,20.62999916,25.04999924,16.70999908,9.755000114,12.68000031,97.19999695,51.36009979
2020-07-01 11:36:00-04:00,2020,07,01,11,36,5.985000134,16.79000092,16.80999947,20.68000031,25.07999992,16.65999985,9.760000229,12.72000027,97.25,51.36000061
2020-07-01 11:38:00-04:00,2020,07,01,11,38,5.985000134,16.73500061,16.73999977,20.62000084,25.06999969,16.53000069,9.739999771,12.69999981,97.23000336,51.00999832
2020-07-01 11:40:00-04:00,2020,07,01,11,40,5.983799934,16.76499939,16.78000069,20.70000076,25.09000015,16.57990074,9.729999542,12.75720024,97.38999939,51.11500168
2020-07-01 11:42:00-04:00,2020,07,01,11,42,5.989900112,16.76000023,16.76000023,20.63999939,25.06999969,16.62000084,9.739999771,12.72999954,97.44999695,51.04999924
2020-07-01 11:44:00-04:00,2020,07,01,11,44,5.994999886,16.81500053,16.80500031,20.69529915,25.12000084,16.69989967,9.774999619,12.76000023,97.55999756,51.36999893
2020-07-01 11:46:00-04:00,2020,07,01,11,46,5.989999771,16.80500031,16.76600075,20.63999939,25.125,16.65500069,9.774999619,12.73999977,97.55000305,51.24000168
2020-07-01 11:48:00-04:00,2020,07,01,11,48,6,16.79999924,16.75060081,20.63999939,25.12999916,16.62999916,9.789999962,12.76609993,97.69999695,51.24060059
2020-07-01 11:50:00-04:00,2020,07,01,11,50,5.985000134,16.7901001,16.73579979,20.62000084,25.12999916,16.61689949,9.779999733,12.75,97.74690247,51.11999893
2020-07-01 11:52:00-04:00,2020,07,01,11,52,5.985000134,16.79500008,16.75499916,20.625,25.10000038,16.62999916,9.760000229,12.77499962,97.77999878,51.20500183
2020-07-01 11:54:00-04:00,2020,07,01,11,54,5.985000134,16.84499931,16.77000046,20.66500092,25.14999962,16.63199997,9.774999619,12.78750038,97.83999634,51.29990005
2020-07-01 11:56:00-04:00,2020,07,01,11,56,5.99090004,16.87999916,16.78000069,20.70999908,25.16500092,16.61000061,9.777999878,12.81000042,97.81999969,51.20999908
2020-07-01 11:58:00-04:00,2020,07,01,11,58,5.985000134,16.87999916,16.75460052,20.68000031,25.16550064,16.57999992,9.75,12.77000046,97.76000214,51.20000076
2020-07-01 12:00:00-04:00,2020,07,01,12,00,6,16.92000008,16.87999916,20.73999977,25.21999931,16.65500069,9.774999619,12.77999973,97.81500244,51.5
2020-07-01 12:02:00-04:00,2020,07,01,12,02,5.994999886,16.95840073,16.93110085,20.75,25.23999977,16.69379997,9.779999733,12.81000042,97.90989685,51.68999863
2020-07-01 12:04:00-04:00,2020,07,01,12,04,5.994999886,16.94000053,16.88500023,20.7112999,25.19499969,16.62719917,9.784999847,12.80249977,97.94000244,51.53820038
2020-07-01 12:06:00-04:00,2020,07,01,12,06,5.994999886,17,16.93000031,20.76000023,25.21500015,16.64999962,9.81000042,12.81999969,97.94000244,51.77539825
2020-07-01 12:08:00-04:00,2020,07,01,12,08,6,17.07500076,16.99799919,20.78000069,25.22500038,16.70499992,9.840000153,12.85000038,97.95500183,51.97999954
2020-07-01 12:10:00-04:00,2020,07,01,12,10,5.997200012,17.03000069,16.95000076,20.75,25.21500015,16.67000008,9.819999695,12.85000038,97.96990204,51.84000015
2020-07-01 12:12:00-04:00,2020,07,01,12,12,5.994999886,17.03000069,17.02000046,20.82670021,25.22999954,16.70459938,9.829999924,12.89000034,97.97000122,51.97999954
2020-07-01 12:14:00-04:00,2020,07,01,12,14,6.006999969,17.08849907,17.04660034,20.86000061,25.26499939,16.76000023,9.850000381,12.89500046,98.02999878,52.09989929
2020-07-01 12:16:00-04:00,2020,07,01,12,16,6.019999981,17.0284996,17.04109955,20.80999947,25.34000015,16.78989983,9.869999886,12.89350033,98.01000214,52.00999832
2020-07-01 12:18:00-04:00,2020,07,01,12,18,6.019000053,17.00499916,17.02000046,20.82999992,25.37000084,16.78499985,9.859999657,12.91749954,98.04499817,51.99000168
2020-07-01 12:20:00-04:00,2020,07,01,12,20,6.020199776,17.04000092,17.05990028,20.84499931,25.38500023,16.81010056,9.880000114,12.89500046,98.04499817,52.15999985
2020-07-01 12:22:00-04:00,2020,07,01,12,22,6.019999981,17.02000046,17.03000069,20.82999992,25.32999992,16.7859993,9.869999886,12.90999985,98.02999878,52.11000061
2020-07-01 12:24:00-04:00,2020,07,01,12,24,6.010000229,16.97839928,16.95000076,20.80999947,25.32189941,16.68000031,9.850000381,12.89999962,98.01000214,51.87620163
2020-07-01 12:26:00-04:00,2020,07,01,12,26,6.014999866,16.95999908,16.89500046,20.79000092,25.32500076,16.64500046,9.829999924,12.90999985,98.00499725,51.74000168
2020-07-01 12:28:00-04:00,2020,07,01,12,28,6.014999866,16.95000076,16.93000031,20.80999947,25.3362999,16.63999939,9.819999695,12.88000011,97.98999786,51.72999954
2020-07-01 12:30:00-04:00,2020,07,01,12,30,6.000100136,16.88999939,16.80999947,20.71999931,25.31999969,16.55999947,9.789999962,12.81000042,97.95999908,51.5
2020-07-01 12:32:00-04:00,2020,07,01,12,32,6.010000229,16.94000053,16.87000084,20.72999954,25.32999992,16.61499977,9.795000076,12.81000042,98.08999634,51.68000031
2020-07-01 12:34:00-04:00,2020,07,01,12,34,6.002900124,16.92000008,16.81500053,20.65999985,25.27000046,16.55599976,9.779999733,12.76000023,98.02999878,51.54000092
2020-07-01 12:36:00-04:00,2020,07,01,12,36,6.010000229,16.92849922,16.73999977,20.67000008,25.28000069,16.52000046,9.774999619,12.75,98.01000214,51.43999863
2020-07-01 12:38:00-04:00,2020,07,01,12,38,6.019999981,16.97500038,16.75530052,20.71999931,25.31999969,16.61809921,9.81000042,12.78750038,98.12999725,51.63000107
2020-07-01 12:40:00-04:00,2020,07,01,12,40,6.020100117,16.96500015,16.74010086,20.67499924,25.32999992,16.59300041,9.789999962,12.76000023,98.22000122,51.56999969
2020-07-01 12:42:00-04:00,2020,07,01,12,42,6.017199993,16.97999954,16.77540016,20.70000076,25.32500076,16.62999916,9.81499958,12.79810047,98.26499939,51.68000031
2020-07-01 12:44:00-04:00,2020,07,01,12,44,6.010499954,16.95999908,16.7098999,20.65990067,25.30500031,16.55999947,9.800000191,12.77999973,98.25,51.60499954
2020-07-01 12:46:00-04:00,2020,07,01,12,46,6,16.92000008,16.62999916,20.57999992,25.22999954,16.52000046,9.770000458,12.73999977,98.02999878,51.45000076
2020-07-01 12:48:00-04:00,2020,07,01,12,48,5.989999771,16.875,16.54500008,20.55500031,25.24810028,16.48500061,9.770000458,12.72999954,98.16999817,51.29999924
2020-07-01 12:50:00-04:00,2020,07,01,12,50,5.994999886,16.89999962,16.61499977,20.56999969,25.25,16.47999954,9.770000458,12.73999977,98.16000366,51.34999847
2020-07-01 12:52:00-04:00,2020,07,01,12,52,5.993999958,16.87000084,16.60000038,20.50499916,25.23999977,16.45000076,9.770000458,12.71000004,98.04000092,51.33000183
2020-07-01 12:54:00-04:00,2020,07,01,12,54,5.977200031,16.87000084,16.56999969,20.45000076,25.20999908,16.43600082,9.734999657,12.67500019,97.87000275,51.22109985
2020-07-01 12:56:00-04:00,2020,07,01,12,56,5.980999947,16.91500092,16.59609985,20.47999954,25.20999908,16.44000053,9.75,12.71000004,98.01999664,51.27999878
2020-07-01 12:58:00-04:00,2020,07,01,12,58,5.974999905,16.85499954,16.52499962,20.38929939,25.15500069,16.37999916,9.720000267,12.67000008,97.91999817,51.13999939
2020-07-01 13:00:00-04:00,2020,07,01,13,00,5.985000134,16.88629913,16.55500031,20.45499992,25.16209984,16.44000053,9.75,12.70199966,97.97000122,51.27690125
2020-07-01 13:02:00-04:00,2020,07,01,13,02,5.974999905,16.86000061,16.51989937,20.42000008,25.15500069,16.43000031,9.729999542,12.71000004,97.85500336,51.06650162
2020-07-01 13:04:00-04:00,2020,07,01,13,04,5.980000019,16.85000038,16.5401001,20.40999985,25.14500046,16.43000031,9.710000038,12.68500042,97.76999664,51.05500031
2020-07-01 13:06:00-04:00,2020,07,01,13,06,5.980000019,16.85000038,16.54999924,20.39999962,25.13999939,16.42000008,9.704999924,12.69620037,97.75,50.93000031
2020-07-01 13:08:00-04:00,2020,07,01,13,08,5.97660017,16.83099937,16.51499939,20.43000031,25.11000061,16.37700081,9.710000038,12.69999981,97.76000214,50.88000107
2020-07-01 13:10:00-04:00,2020,07,01,13,10,5.976900101,16.84000015,16.48999977,20.42000008,25.10000038,16.37000084,9.704999924,12.68809986,97.66999817,50.83499908
2020-07-01 13:12:00-04:00,2020,07,01,13,12,5.980000019,16.84499931,16.57500076,20.45000076,25.10000038,16.40500069,9.739999771,12.73499966,97.69999695,50.91500092
2020-07-01 13:14:00-04:00,2020,07,01,13,14,5.979899883,16.82999992,16.57999992,20.43000031,25.1019001,16.39999962,9.739999771,12.70499992,97.78500366,50.93999863
2020-07-01 13:16:00-04:00,2020,07,01,13,16,5.973100185,16.79000092,16.53000069,20.41500092,25.08499908,16.34000015,9.720000267,12.67000008,97.72000122,50.75979996
2020-07-01 13:18:00-04:00,2020,07,01,13,18,5.96999979,16.77000046,16.46999931,20.37269974,25.04999924,16.31389999,9.699999809,12.62339973,97.66999817,50.68999863
2020-07-01 13:20:00-04:00,2020,07,01,13,20,5.966800213,16.75,16.46500015,20.34499931,25.03079987,16.31999969,9.675000191,12.61999989,97.59999847,50.71500015
2020-07-01 13:22:00-04:00,2020,07,01,13,22,5.96999979,16.73500061,16.44000053,20.30999947,25.03499985,16.33499908,9.675000191,12.60999966,97.51000214,50.65999985
2020-07-01 13:24:00-04:00,2020,07,01,13,24,5.977200031,16.76000023,16.51000023,20.36499977,25.07999992,16.42000008,9.659999847,12.64999962,97.55000305,50.86050034
2020-07-01 13:26:00-04:00,2020,07,01,13,26,5.977200031,16.75,16.53000069,20.37000084,25.10499954,16.41010094,9.664999962,12.64999962,97.58999634,50.86999893
2020-07-01 13:28:00-04:00,2020,07,01,13,28,5.974999905,16.7385006,16.49500084,20.36499977,25.08499908,16.43759918,9.670000076,12.65999985,97.55999756,50.7602005
2020-07-01 13:30:00-04:00,2020,07,01,13,30,5.974999905,16.72500038,16.47999954,20.33180046,25.07999992,16.42499924,9.659999847,12.64500046,97.51999664,50.81999969
2020-07-01 13:32:00-04:00,2020,07,01,13,32,5.980000019,16.70999908,16.48010063,20.34000015,25.06500053,16.42000008,9.670000076,12.64999962,97.55500031,50.83000183
2020-07-01 13:34:00-04:00,2020,07,01,13,34,5.965000153,16.70999908,16.4484005,20.28000069,25.04640007,16.39119911,9.659999847,12.625,97.51999664,50.70999908
2020-07-01 13:36:00-04:00,2020,07,01,13,36,5.962900162,16.74500084,16.50499916,20.30999947,25.06500053,16.40990067,9.659999847,12.63000011,97.56990051,50.82979965
2020-07-01 13:38:00-04:00,2020,07,01,13,38,5.965000153,16.79999924,16.56040001,20.29400063,25.06500053,16.40999985,9.659999847,12.63500023,97.56999969,50.97999954
2020-07-01 13:40:00-04:00,2020,07,01,13,40,5.965000153,16.80500031,16.60519981,20.32999992,25.08499908,16.41180038,9.670000076,12.64000034,97.65000153,51.04159927
2020-07-01 13:42:00-04:00,2020,07,01,13,42,5.965000153,16.76779938,16.56500053,20.29999924,25.08499908,16.37319946,9.680000305,12.61999989,97.55000305,51.00049973
2020-07-01 13:44:00-04:00,2020,07,01,13,44,5.960100174,16.77000046,16.48340034,20.30999947,25.09000015,16.35000038,9.670000076,12.60999966,97.54000092,50.88499832
2020-07-01 13:46:00-04:00,2020,07,01,13,46,5.954999924,16.72999954,16.37000084,20.27000046,25.03000069,16.22500038,9.664999962,12.56000042,97.4910965,50.59170151
2020-07-01 13:48:00-04:00,2020,07,01,13,48,5.954999924,16.67160034,16.36989975,20.20000076,25.02000046,16.21500015,9.640000343,12.52999973,97.34999847,50.47999954
2020-07-01 13:50:00-04:00,2020,07,01,13,50,5.95720005,16.66500092,16.31500053,20.18499947,25.01499939,16.24500084,9.635000229,12.52680016,97.40499878,50.56000137
